image,count
frames/seq_000933.jpg,32
frames/seq_000934.jpg,35
frames/seq_000935.jpg,36
frames/seq_000936.jpg,34
frames/seq_000937.jpg,29
frames/seq_000938.jpg,31
frames/seq_000939.jpg,31
frames/seq_000940.jpg,28
frames/seq_000941.jpg,26
frames/seq_000942.jpg,25
frames/seq_000943.jpg,25
frames/seq_000944.jpg,26
frames/seq_000945.jpg,31
frames/seq_000946.jpg,26
frames/seq_000947.jpg,30
frames/seq_000948.jpg,30
frames/seq_000949.jpg,32
frames/seq_000950.jpg,33
frames/seq_000951.jpg,32
frames/seq_000952.jpg,34
frames/seq_000953.jpg,37
frames/seq_000954.jpg,34
frames/seq_000955.jpg,33
frames/seq_000956.jpg,32
frames/seq_000957.jpg,32
frames/seq_000958.jpg,33
frames/seq_000959.jpg,31
frames/seq_000960.jpg,30
frames/seq_000961.jpg,34
frames/seq_000962.jpg,31
frames/seq_000963.jpg,31
frames/seq_000964.jpg,30
frames/seq_000965.jpg,29
frames/seq_000966.jpg,28
frames/seq_000967.jpg,32
frames/seq_000968.jpg,30
frames/seq_000969.jpg,32
frames/seq_000970.jpg,31
frames/seq_000971.jpg,32
frames/seq_000972.jpg,32
frames/seq_000973.jpg,34
frames/seq_000974.jpg,35
frames/seq_000975.jpg,35
frames/seq_000976.jpg,32
frames/seq_000977.jpg,35
frames/seq_000978.jpg,37
frames/seq_000979.jpg,37
frames/seq_000980.jpg,41
frames/seq_000981.jpg,39
frames/seq_000982.jpg,38
frames/seq_000983.jpg,39
frames/seq_000984.jpg,38
frames/seq_000985.jpg,43
frames/seq_000986.jpg,40
frames/seq_000987.jpg,45
frames/seq_000988.jpg,42
frames/seq_000989.jpg,48
frames/seq_000990.jpg,46
frames/seq_000991.jpg,46
frames/seq_000992.jpg,43
frames/seq_000993.jpg,42
frames/seq_000994.jpg,42
frames/seq_000995.jpg,44
frames/seq_000996.jpg,45
frames/seq_000997.jpg,43
frames/seq_000998.jpg,41
frames/seq_000999.jpg,42
frames/seq_001000.jpg,41
frames/seq_001001.jpg,39
frames/seq_001002.jpg,39
frames/seq_001003.jpg,40
frames/seq_001004.jpg,36
frames/seq_001005.jpg,37
frames/seq_001006.jpg,38
frames/seq_001007.jpg,35
frames/seq_001008.jpg,36
frames/seq_001009.jpg,38
frames/seq_001010.jpg,38
frames/seq_001011.jpg,40
frames/seq_001012.jpg,42
frames/seq_001013.jpg,42
frames/seq_001014.jpg,43
frames/seq_001015.jpg,42
frames/seq_001016.jpg,41
frames/seq_001017.jpg,44
frames/seq_001018.jpg,41
frames/seq_001019.jpg,38
frames/seq_001020.jpg,41
frames/seq_001021.jpg,38
frames/seq_001022.jpg,34
frames/seq_001023.jpg,32
frames/seq_001024.jpg,30
frames/seq_001025.jpg,30
frames/seq_001026.jpg,29
frames/seq_001027.jpg,26
frames/seq_001028.jpg,32
frames/seq_001029.jpg,33
frames/seq_001030.jpg,34
frames/seq_001031.jpg,36
frames/seq_001032.jpg,36
frames/seq_001033.jpg,35
frames/seq_001034.jpg,34
frames/seq_001035.jpg,33
frames/seq_001036.jpg,36
frames/seq_001037.jpg,36
frames/seq_001038.jpg,33
frames/seq_001039.jpg,27
frames/seq_001040.jpg,26
frames/seq_001041.jpg,27
frames/seq_001042.jpg,25
frames/seq_001043.jpg,23
frames/seq_001044.jpg,22
frames/seq_001045.jpg,22
frames/seq_001046.jpg,22
frames/seq_001047.jpg,22
frames/seq_001048.jpg,24
frames/seq_001049.jpg,24
frames/seq_001050.jpg,26
frames/seq_001051.jpg,26
frames/seq_001052.jpg,30
frames/seq_001053.jpg,29
frames/seq_001054.jpg,31
frames/seq_001055.jpg,36
frames/seq_001056.jpg,36
frames/seq_001057.jpg,38
frames/seq_001058.jpg,38
frames/seq_001059.jpg,38
frames/seq_001060.jpg,37
frames/seq_001061.jpg,37
frames/seq_001062.jpg,38
frames/seq_001063.jpg,36
frames/seq_001064.jpg,37
frames/seq_001065.jpg,41
frames/seq_001066.jpg,39
frames/seq_001067.jpg,36
frames/seq_001068.jpg,33
frames/seq_001069.jpg,31
frames/seq_001070.jpg,33
frames/seq_001071.jpg,36
frames/seq_001072.jpg,32
frames/seq_001073.jpg,30
frames/seq_001074.jpg,31
frames/seq_001075.jpg,30
frames/seq_001076.jpg,29
frames/seq_001077.jpg,29
frames/seq_001078.jpg,30
frames/seq_001079.jpg,31
frames/seq_001080.jpg,28
frames/seq_001081.jpg,26
frames/seq_001082.jpg,27
frames/seq_001083.jpg,31
frames/seq_001084.jpg,30
frames/seq_001085.jpg,32
frames/seq_001086.jpg,32
frames/seq_001087.jpg,33
frames/seq_001088.jpg,30
frames/seq_001089.jpg,28
frames/seq_001090.jpg,29
frames/seq_001091.jpg,31
frames/seq_001092.jpg,29
frames/seq_001093.jpg,30
frames/seq_001094.jpg,32
frames/seq_001095.jpg,30
frames/seq_001096.jpg,29
frames/seq_001097.jpg,32
frames/seq_001098.jpg,33
frames/seq_001099.jpg,31
frames/seq_001100.jpg,32
frames/seq_001101.jpg,32
frames/seq_001102.jpg,34
frames/seq_001103.jpg,34
frames/seq_001104.jpg,36
frames/seq_001105.jpg,36
frames/seq_001106.jpg,34
frames/seq_001107.jpg,33
frames/seq_001108.jpg,30
frames/seq_001109.jpg,32
frames/seq_001110.jpg,36
frames/seq_001111.jpg,37
frames/seq_001112.jpg,35
frames/seq_001113.jpg,36
frames/seq_001114.jpg,31
frames/seq_001115.jpg,30
frames/seq_001116.jpg,28
frames/seq_001117.jpg,27
frames/seq_001118.jpg,26
frames/seq_001119.jpg,28
frames/seq_001120.jpg,30
frames/seq_001121.jpg,32
frames/seq_001122.jpg,31
frames/seq_001123.jpg,30
frames/seq_001124.jpg,30
frames/seq_001125.jpg,31
frames/seq_001126.jpg,31
frames/seq_001127.jpg,32
frames/seq_001128.jpg,32
frames/seq_001129.jpg,35
frames/seq_001130.jpg,29
frames/seq_001131.jpg,30
frames/seq_001132.jpg,33
frames/seq_001133.jpg,38
frames/seq_001134.jpg,36
frames/seq_001135.jpg,33
frames/seq_001136.jpg,34
frames/seq_001137.jpg,36
frames/seq_001138.jpg,39
frames/seq_001139.jpg,35
frames/seq_001140.jpg,37
frames/seq_001141.jpg,44
frames/seq_001142.jpg,41
frames/seq_001143.jpg,42
frames/seq_001144.jpg,40
frames/seq_001145.jpg,37
frames/seq_001146.jpg,40
frames/seq_001147.jpg,40
frames/seq_001148.jpg,37
frames/seq_001149.jpg,31
frames/seq_001150.jpg,33
frames/seq_001151.jpg,34
frames/seq_001152.jpg,33
frames/seq_001153.jpg,32
frames/seq_001154.jpg,32
frames/seq_001155.jpg,24
frames/seq_001156.jpg,26
frames/seq_001157.jpg,26
frames/seq_001158.jpg,26
frames/seq_001159.jpg,28
frames/seq_001160.jpg,31
frames/seq_001161.jpg,30
frames/seq_001162.jpg,33
frames/seq_001163.jpg,34
frames/seq_001164.jpg,34
frames/seq_001165.jpg,33
frames/seq_001166.jpg,32
frames/seq_001167.jpg,30
frames/seq_001168.jpg,31
frames/seq_001169.jpg,32
frames/seq_001170.jpg,31
frames/seq_001171.jpg,33
frames/seq_001172.jpg,38
frames/seq_001173.jpg,35
frames/seq_001174.jpg,44
frames/seq_001175.jpg,44
frames/seq_001176.jpg,47
frames/seq_001177.jpg,48
frames/seq_001178.jpg,43
frames/seq_001179.jpg,46
frames/seq_001180.jpg,43
frames/seq_001181.jpg,42
frames/seq_001182.jpg,45
frames/seq_001183.jpg,50
frames/seq_001184.jpg,49
frames/seq_001185.jpg,46
frames/seq_001186.jpg,45
frames/seq_001187.jpg,45
frames/seq_001188.jpg,47
frames/seq_001189.jpg,47
frames/seq_001190.jpg,44
frames/seq_001191.jpg,38
frames/seq_001192.jpg,38
frames/seq_001193.jpg,37
frames/seq_001194.jpg,35
frames/seq_001195.jpg,32
frames/seq_001196.jpg,27
frames/seq_001197.jpg,29
frames/seq_001198.jpg,29
frames/seq_001199.jpg,28
frames/seq_001200.jpg,29
frames/seq_001201.jpg,28
frames/seq_001202.jpg,28
frames/seq_001203.jpg,29
frames/seq_001204.jpg,31
frames/seq_001205.jpg,34
frames/seq_001206.jpg,35
frames/seq_001207.jpg,35
frames/seq_001208.jpg,35
frames/seq_001209.jpg,37
frames/seq_001210.jpg,40
frames/seq_001211.jpg,40
frames/seq_001212.jpg,38
frames/seq_001213.jpg,41
frames/seq_001214.jpg,36
frames/seq_001215.jpg,32
frames/seq_001216.jpg,35
frames/seq_001217.jpg,34
frames/seq_001218.jpg,32
frames/seq_001219.jpg,29
frames/seq_001220.jpg,27
frames/seq_001221.jpg,26
frames/seq_001222.jpg,28
frames/seq_001223.jpg,27
frames/seq_001224.jpg,27
frames/seq_001225.jpg,28
frames/seq_001226.jpg,28
frames/seq_001227.jpg,29
frames/seq_001228.jpg,29
frames/seq_001229.jpg,30
frames/seq_001230.jpg,30
frames/seq_001231.jpg,31
frames/seq_001232.jpg,33
frames/seq_001233.jpg,32
frames/seq_001234.jpg,36
frames/seq_001235.jpg,37
frames/seq_001236.jpg,34
frames/seq_001237.jpg,34
frames/seq_001238.jpg,37
frames/seq_001239.jpg,35
frames/seq_001240.jpg,35
frames/seq_001241.jpg,30
frames/seq_001242.jpg,32
frames/seq_001243.jpg,32
frames/seq_001244.jpg,34
frames/seq_001245.jpg,32
frames/seq_001246.jpg,31
frames/seq_001247.jpg,32
frames/seq_001248.jpg,27
frames/seq_001249.jpg,25
frames/seq_001250.jpg,30
frames/seq_001251.jpg,29
frames/seq_001252.jpg,28
frames/seq_001253.jpg,29
frames/seq_001254.jpg,31
frames/seq_001255.jpg,31
frames/seq_001256.jpg,32
frames/seq_001257.jpg,30
frames/seq_001258.jpg,24
frames/seq_001259.jpg,26
frames/seq_001260.jpg,24
frames/seq_001261.jpg,21
frames/seq_001262.jpg,24
frames/seq_001263.jpg,26
frames/seq_001264.jpg,30
frames/seq_001265.jpg,33
frames/seq_001266.jpg,37
frames/seq_001267.jpg,33
frames/seq_001268.jpg,31
frames/seq_001269.jpg,30
frames/seq_001270.jpg,29
frames/seq_001271.jpg,29
frames/seq_001272.jpg,34
frames/seq_001273.jpg,37
frames/seq_001274.jpg,33
frames/seq_001275.jpg,33
frames/seq_001276.jpg,28
frames/seq_001277.jpg,29
frames/seq_001278.jpg,25
frames/seq_001279.jpg,21
frames/seq_001280.jpg,20
frames/seq_001281.jpg,22
frames/seq_001282.jpg,24
frames/seq_001283.jpg,25
frames/seq_001284.jpg,24
frames/seq_001285.jpg,26
frames/seq_001286.jpg,26
frames/seq_001287.jpg,23
frames/seq_001288.jpg,26
frames/seq_001289.jpg,26
frames/seq_001290.jpg,25
frames/seq_001291.jpg,26
frames/seq_001292.jpg,27
frames/seq_001293.jpg,28
frames/seq_001294.jpg,29
frames/seq_001295.jpg,28
frames/seq_001296.jpg,27
frames/seq_001297.jpg,25
frames/seq_001298.jpg,25
frames/seq_001299.jpg,27
frames/seq_001300.jpg,29
frames/seq_001301.jpg,29
frames/seq_001302.jpg,29
frames/seq_001303.jpg,29
frames/seq_001304.jpg,30
frames/seq_001305.jpg,29
frames/seq_001306.jpg,29
frames/seq_001307.jpg,31
frames/seq_001308.jpg,25
frames/seq_001309.jpg,25
frames/seq_001310.jpg,27
frames/seq_001311.jpg,30
frames/seq_001312.jpg,30
frames/seq_001313.jpg,25
frames/seq_001314.jpg,25
frames/seq_001315.jpg,23
frames/seq_001316.jpg,21
frames/seq_001317.jpg,26
frames/seq_001318.jpg,27
frames/seq_001319.jpg,29
frames/seq_001320.jpg,28
frames/seq_001321.jpg,29
frames/seq_001322.jpg,30
frames/seq_001323.jpg,33
frames/seq_001324.jpg,36
frames/seq_001325.jpg,36
frames/seq_001326.jpg,39
frames/seq_001327.jpg,37
frames/seq_001328.jpg,42
frames/seq_001329.jpg,44
frames/seq_001330.jpg,45
frames/seq_001331.jpg,41
frames/seq_001332.jpg,42
frames/seq_001333.jpg,43
frames/seq_001334.jpg,45
frames/seq_001335.jpg,39
frames/seq_001336.jpg,42
frames/seq_001337.jpg,40
frames/seq_001338.jpg,33
frames/seq_001339.jpg,36
frames/seq_001340.jpg,38
frames/seq_001341.jpg,37
frames/seq_001342.jpg,35
frames/seq_001343.jpg,34
frames/seq_001344.jpg,36
frames/seq_001345.jpg,40
frames/seq_001346.jpg,41
frames/seq_001347.jpg,39
frames/seq_001348.jpg,41
frames/seq_001349.jpg,40
frames/seq_001350.jpg,37
frames/seq_001351.jpg,29
frames/seq_001352.jpg,28
frames/seq_001353.jpg,27
frames/seq_001354.jpg,31
frames/seq_001355.jpg,27
frames/seq_001356.jpg,23
frames/seq_001357.jpg,23
frames/seq_001358.jpg,27
frames/seq_001359.jpg,26
frames/seq_001360.jpg,27
frames/seq_001361.jpg,26
frames/seq_001362.jpg,27
frames/seq_001363.jpg,28
frames/seq_001364.jpg,29
frames/seq_001365.jpg,30
frames/seq_001366.jpg,31
frames/seq_001367.jpg,31
frames/seq_001368.jpg,30
frames/seq_001369.jpg,28
frames/seq_001370.jpg,28
frames/seq_001371.jpg,28
frames/seq_001372.jpg,27
frames/seq_001373.jpg,29
frames/seq_001374.jpg,30
frames/seq_001375.jpg,29
frames/seq_001376.jpg,27
frames/seq_001377.jpg,29
frames/seq_001378.jpg,28
frames/seq_001379.jpg,27
frames/seq_001380.jpg,27
frames/seq_001381.jpg,32
frames/seq_001382.jpg,31
frames/seq_001383.jpg,30
frames/seq_001384.jpg,28
frames/seq_001385.jpg,23
frames/seq_001386.jpg,23
frames/seq_001387.jpg,23
frames/seq_001388.jpg,22
frames/seq_001389.jpg,29
frames/seq_001390.jpg,34
frames/seq_001391.jpg,34
frames/seq_001392.jpg,33
frames/seq_001393.jpg,38
frames/seq_001394.jpg,39
frames/seq_001395.jpg,37
frames/seq_001396.jpg,37
frames/seq_001397.jpg,36
frames/seq_001398.jpg,32
frames/seq_001399.jpg,35
frames/seq_001400.jpg,35
frames/seq_001401.jpg,35
frames/seq_001402.jpg,30
frames/seq_001403.jpg,29
frames/seq_001404.jpg,30
frames/seq_001405.jpg,27
frames/seq_001406.jpg,28
frames/seq_001407.jpg,28
frames/seq_001408.jpg,27
frames/seq_001409.jpg,25
frames/seq_001410.jpg,24
frames/seq_001411.jpg,24
frames/seq_001412.jpg,25
frames/seq_001413.jpg,24
frames/seq_001414.jpg,25
frames/seq_001415.jpg,23
frames/seq_001416.jpg,24
frames/seq_001417.jpg,29
frames/seq_001418.jpg,28
frames/seq_001419.jpg,30
frames/seq_001420.jpg,27
frames/seq_001421.jpg,29
frames/seq_001422.jpg,33
frames/seq_001423.jpg,29
frames/seq_001424.jpg,35
frames/seq_001425.jpg,37
frames/seq_001426.jpg,37
frames/seq_001427.jpg,33
frames/seq_001428.jpg,35
frames/seq_001429.jpg,34
frames/seq_001430.jpg,37
frames/seq_001431.jpg,35
frames/seq_001432.jpg,34
frames/seq_001433.jpg,35
frames/seq_001434.jpg,38
frames/seq_001435.jpg,33
frames/seq_001436.jpg,29
frames/seq_001437.jpg,31
frames/seq_001438.jpg,30
frames/seq_001439.jpg,29
frames/seq_001440.jpg,28
frames/seq_001441.jpg,30
frames/seq_001442.jpg,30
frames/seq_001443.jpg,31
frames/seq_001444.jpg,34
frames/seq_001445.jpg,30
frames/seq_001446.jpg,30
frames/seq_001447.jpg,27
frames/seq_001448.jpg,27
frames/seq_001449.jpg,30
frames/seq_001450.jpg,28
frames/seq_001451.jpg,31
frames/seq_001452.jpg,34
frames/seq_001453.jpg,37
frames/seq_001454.jpg,35
frames/seq_001455.jpg,35
frames/seq_001456.jpg,34
frames/seq_001457.jpg,35
frames/seq_001458.jpg,34
frames/seq_001459.jpg,32
frames/seq_001460.jpg,30
frames/seq_001461.jpg,32
frames/seq_001462.jpg,32
frames/seq_001463.jpg,32
frames/seq_001464.jpg,30
frames/seq_001465.jpg,35
frames/seq_001466.jpg,34
frames/seq_001467.jpg,35
frames/seq_001468.jpg,34
frames/seq_001469.jpg,31
frames/seq_001470.jpg,27
frames/seq_001471.jpg,21
frames/seq_001472.jpg,24
frames/seq_001473.jpg,23
frames/seq_001474.jpg,20
frames/seq_001475.jpg,20
frames/seq_001476.jpg,19
frames/seq_001477.jpg,18
frames/seq_001478.jpg,19
frames/seq_001479.jpg,21
frames/seq_001480.jpg,22
frames/seq_001481.jpg,22
frames/seq_001482.jpg,23
frames/seq_001483.jpg,22
frames/seq_001484.jpg,25
frames/seq_001485.jpg,24
frames/seq_001486.jpg,24
frames/seq_001487.jpg,25
frames/seq_001488.jpg,26
frames/seq_001489.jpg,28
frames/seq_001490.jpg,31
frames/seq_001491.jpg,28
frames/seq_001492.jpg,29
frames/seq_001493.jpg,29
frames/seq_001494.jpg,26
frames/seq_001495.jpg,28
frames/seq_001496.jpg,28
frames/seq_001497.jpg,25
frames/seq_001498.jpg,26
frames/seq_001499.jpg,24
frames/seq_001500.jpg,22
frames/seq_001501.jpg,22
frames/seq_001502.jpg,23
frames/seq_001503.jpg,19
frames/seq_001504.jpg,19
frames/seq_001505.jpg,17
frames/seq_001506.jpg,18
frames/seq_001507.jpg,20
frames/seq_001508.jpg,20
frames/seq_001509.jpg,20
frames/seq_001510.jpg,19
frames/seq_001511.jpg,19
frames/seq_001512.jpg,22
frames/seq_001513.jpg,22
frames/seq_001514.jpg,21
frames/seq_001515.jpg,25
frames/seq_001516.jpg,28
frames/seq_001517.jpg,30
frames/seq_001518.jpg,29
frames/seq_001519.jpg,26
frames/seq_001520.jpg,27
frames/seq_001521.jpg,27
frames/seq_001522.jpg,30
frames/seq_001523.jpg,27
frames/seq_001524.jpg,29
frames/seq_001525.jpg,26
frames/seq_001526.jpg,28
frames/seq_001527.jpg,27
frames/seq_001528.jpg,25
frames/seq_001529.jpg,23
frames/seq_001530.jpg,23
frames/seq_001531.jpg,26
frames/seq_001532.jpg,27
frames/seq_001533.jpg,25
frames/seq_001534.jpg,35
frames/seq_001535.jpg,36
frames/seq_001536.jpg,35
frames/seq_001537.jpg,33
frames/seq_001538.jpg,34
frames/seq_001539.jpg,31
frames/seq_001540.jpg,33
frames/seq_001541.jpg,34
frames/seq_001542.jpg,38
frames/seq_001543.jpg,38
frames/seq_001544.jpg,37
frames/seq_001545.jpg,39
frames/seq_001546.jpg,38
frames/seq_001547.jpg,38
frames/seq_001548.jpg,38
frames/seq_001549.jpg,36
frames/seq_001550.jpg,41
frames/seq_001551.jpg,41
frames/seq_001552.jpg,40
frames/seq_001553.jpg,37
frames/seq_001554.jpg,38
frames/seq_001555.jpg,36
frames/seq_001556.jpg,37
frames/seq_001557.jpg,35
frames/seq_001558.jpg,31
frames/seq_001559.jpg,34
frames/seq_001560.jpg,32
frames/seq_001561.jpg,35
frames/seq_001562.jpg,34
frames/seq_001563.jpg,37
frames/seq_001564.jpg,35
frames/seq_001565.jpg,30
frames/seq_001566.jpg,30
frames/seq_001567.jpg,33
frames/seq_001568.jpg,37
frames/seq_001569.jpg,39
frames/seq_001570.jpg,36
frames/seq_001571.jpg,39
frames/seq_001572.jpg,40
frames/seq_001573.jpg,40
frames/seq_001574.jpg,38
frames/seq_001575.jpg,45
frames/seq_001576.jpg,48
frames/seq_001577.jpg,42
frames/seq_001578.jpg,36
frames/seq_001579.jpg,39
frames/seq_001580.jpg,39
frames/seq_001581.jpg,37
frames/seq_001582.jpg,33
frames/seq_001583.jpg,31
frames/seq_001584.jpg,33
frames/seq_001585.jpg,34
frames/seq_001586.jpg,32
frames/seq_001587.jpg,32
frames/seq_001588.jpg,29
frames/seq_001589.jpg,29
frames/seq_001590.jpg,32
frames/seq_001591.jpg,31
frames/seq_001592.jpg,26
frames/seq_001593.jpg,28
frames/seq_001594.jpg,29
frames/seq_001595.jpg,28
frames/seq_001596.jpg,31
frames/seq_001597.jpg,30
frames/seq_001598.jpg,37
frames/seq_001599.jpg,37
frames/seq_001600.jpg,35
frames/seq_001601.jpg,34
frames/seq_001602.jpg,31
frames/seq_001603.jpg,32
frames/seq_001604.jpg,35
frames/seq_001605.jpg,32
frames/seq_001606.jpg,34
frames/seq_001607.jpg,37
frames/seq_001608.jpg,39
frames/seq_001609.jpg,40
frames/seq_001610.jpg,45
frames/seq_001611.jpg,45
frames/seq_001612.jpg,45
frames/seq_001613.jpg,47
frames/seq_001614.jpg,47
frames/seq_001615.jpg,44
frames/seq_001616.jpg,41
frames/seq_001617.jpg,38
frames/seq_001618.jpg,43
frames/seq_001619.jpg,43
frames/seq_001620.jpg,42
frames/seq_001621.jpg,39
frames/seq_001622.jpg,37
frames/seq_001623.jpg,37
frames/seq_001624.jpg,34
frames/seq_001625.jpg,34
frames/seq_001626.jpg,34
frames/seq_001627.jpg,33
frames/seq_001628.jpg,33
frames/seq_001629.jpg,31
frames/seq_001630.jpg,33
frames/seq_001631.jpg,29
frames/seq_001632.jpg,27
frames/seq_001633.jpg,27
frames/seq_001634.jpg,28
frames/seq_001635.jpg,33
frames/seq_001636.jpg,34
frames/seq_001637.jpg,37
frames/seq_001638.jpg,34
frames/seq_001639.jpg,39
frames/seq_001640.jpg,34
frames/seq_001641.jpg,39
frames/seq_001642.jpg,37
frames/seq_001643.jpg,33
frames/seq_001644.jpg,37
frames/seq_001645.jpg,42
frames/seq_001646.jpg,39
frames/seq_001647.jpg,40
frames/seq_001648.jpg,39
frames/seq_001649.jpg,38
frames/seq_001650.jpg,41
frames/seq_001651.jpg,40
frames/seq_001652.jpg,43
frames/seq_001653.jpg,42
frames/seq_001654.jpg,45
frames/seq_001655.jpg,45
frames/seq_001656.jpg,47
frames/seq_001657.jpg,45
frames/seq_001658.jpg,46
frames/seq_001659.jpg,46
frames/seq_001660.jpg,44
frames/seq_001661.jpg,38
frames/seq_001662.jpg,34
frames/seq_001663.jpg,32
frames/seq_001664.jpg,33
frames/seq_001665.jpg,32
frames/seq_001666.jpg,28
frames/seq_001667.jpg,25
frames/seq_001668.jpg,23
frames/seq_001669.jpg,22
frames/seq_001670.jpg,23
frames/seq_001671.jpg,25
frames/seq_001672.jpg,26
frames/seq_001673.jpg,29
frames/seq_001674.jpg,29
frames/seq_001675.jpg,30
frames/seq_001676.jpg,30
frames/seq_001677.jpg,29
frames/seq_001678.jpg,31
frames/seq_001679.jpg,30
frames/seq_001680.jpg,32
frames/seq_001681.jpg,34
frames/seq_001682.jpg,33
frames/seq_001683.jpg,33
frames/seq_001684.jpg,32
frames/seq_001685.jpg,30
frames/seq_001686.jpg,28
frames/seq_001687.jpg,30
frames/seq_001688.jpg,36
frames/seq_001689.jpg,35
frames/seq_001690.jpg,35
frames/seq_001691.jpg,30
frames/seq_001692.jpg,29
frames/seq_001693.jpg,29
frames/seq_001694.jpg,32
frames/seq_001695.jpg,34
frames/seq_001696.jpg,35
frames/seq_001697.jpg,31
frames/seq_001698.jpg,29
frames/seq_001699.jpg,28
frames/seq_001700.jpg,27
frames/seq_001701.jpg,31
frames/seq_001702.jpg,29
frames/seq_001703.jpg,36
frames/seq_001704.jpg,35
frames/seq_001705.jpg,37
frames/seq_001706.jpg,30
frames/seq_001707.jpg,32
frames/seq_001708.jpg,33
frames/seq_001709.jpg,37
frames/seq_001710.jpg,37
frames/seq_001711.jpg,33
frames/seq_001712.jpg,40
frames/seq_001713.jpg,43
frames/seq_001714.jpg,43
frames/seq_001715.jpg,42
frames/seq_001716.jpg,45
frames/seq_001717.jpg,44
frames/seq_001718.jpg,41
frames/seq_001719.jpg,45
frames/seq_001720.jpg,43
frames/seq_001721.jpg,40
frames/seq_001722.jpg,40
frames/seq_001723.jpg,44
frames/seq_001724.jpg,44
frames/seq_001725.jpg,44
frames/seq_001726.jpg,44
frames/seq_001727.jpg,44
frames/seq_001728.jpg,41
frames/seq_001729.jpg,45
frames/seq_001730.jpg,48
frames/seq_001731.jpg,47
frames/seq_001732.jpg,44
frames/seq_001733.jpg,38
frames/seq_001734.jpg,43
frames/seq_001735.jpg,39
frames/seq_001736.jpg,40
frames/seq_001737.jpg,38
frames/seq_001738.jpg,34
frames/seq_001739.jpg,37
frames/seq_001740.jpg,35
frames/seq_001741.jpg,33
frames/seq_001742.jpg,36
frames/seq_001743.jpg,32
frames/seq_001744.jpg,27
frames/seq_001745.jpg,29
frames/seq_001746.jpg,27
frames/seq_001747.jpg,30
frames/seq_001748.jpg,28
frames/seq_001749.jpg,31
frames/seq_001750.jpg,28
frames/seq_001751.jpg,28
frames/seq_001752.jpg,27
frames/seq_001753.jpg,28
frames/seq_001754.jpg,32
frames/seq_001755.jpg,30
frames/seq_001756.jpg,32
frames/seq_001757.jpg,30
frames/seq_001758.jpg,30
frames/seq_001759.jpg,26
frames/seq_001760.jpg,26
frames/seq_001761.jpg,23
frames/seq_001762.jpg,25
frames/seq_001763.jpg,27
frames/seq_001764.jpg,26
frames/seq_001765.jpg,25
frames/seq_001766.jpg,24
frames/seq_001767.jpg,22
frames/seq_001768.jpg,20
frames/seq_001769.jpg,20
frames/seq_001770.jpg,20
frames/seq_001771.jpg,21
frames/seq_001772.jpg,21
frames/seq_001773.jpg,26
frames/seq_001774.jpg,27
frames/seq_001775.jpg,30
frames/seq_001776.jpg,30
frames/seq_001777.jpg,34
frames/seq_001778.jpg,29
frames/seq_001779.jpg,30
frames/seq_001780.jpg,29
frames/seq_001781.jpg,31
frames/seq_001782.jpg,35
frames/seq_001783.jpg,34
frames/seq_001784.jpg,36
frames/seq_001785.jpg,37
frames/seq_001786.jpg,38
frames/seq_001787.jpg,31
frames/seq_001788.jpg,28
frames/seq_001789.jpg,27
frames/seq_001790.jpg,25
frames/seq_001791.jpg,27
frames/seq_001792.jpg,27
frames/seq_001793.jpg,32
frames/seq_001794.jpg,31
frames/seq_001795.jpg,26
frames/seq_001796.jpg,25
frames/seq_001797.jpg,28
frames/seq_001798.jpg,28
frames/seq_001799.jpg,30
frames/seq_001800.jpg,33
frames/seq_001801.jpg,31
frames/seq_001802.jpg,34
frames/seq_001803.jpg,29
frames/seq_001804.jpg,32
frames/seq_001805.jpg,31
frames/seq_001806.jpg,30
frames/seq_001807.jpg,30
frames/seq_001808.jpg,29
frames/seq_001809.jpg,33
frames/seq_001810.jpg,39
frames/seq_001811.jpg,41
frames/seq_001812.jpg,39
frames/seq_001813.jpg,37
frames/seq_001814.jpg,38
frames/seq_001815.jpg,34
frames/seq_001816.jpg,33
frames/seq_001817.jpg,32
frames/seq_001818.jpg,30
frames/seq_001819.jpg,33
frames/seq_001820.jpg,35
frames/seq_001821.jpg,37
frames/seq_001822.jpg,35
frames/seq_001823.jpg,36
frames/seq_001824.jpg,34
frames/seq_001825.jpg,33
frames/seq_001826.jpg,32
frames/seq_001827.jpg,32
frames/seq_001828.jpg,32
frames/seq_001829.jpg,35
frames/seq_001830.jpg,35
frames/seq_001831.jpg,36
frames/seq_001832.jpg,35
frames/seq_001833.jpg,31
frames/seq_001834.jpg,32
frames/seq_001835.jpg,31
frames/seq_001836.jpg,30
frames/seq_001837.jpg,32
frames/seq_001838.jpg,34
frames/seq_001839.jpg,37
frames/seq_001840.jpg,39
frames/seq_001841.jpg,40
frames/seq_001842.jpg,37
frames/seq_001843.jpg,39
frames/seq_001844.jpg,43
frames/seq_001845.jpg,37
frames/seq_001846.jpg,37
frames/seq_001847.jpg,36
frames/seq_001848.jpg,41
frames/seq_001849.jpg,44
frames/seq_001850.jpg,45
frames/seq_001851.jpg,44
frames/seq_001852.jpg,41
frames/seq_001853.jpg,43
frames/seq_001854.jpg,44
frames/seq_001855.jpg,38
frames/seq_001856.jpg,37
frames/seq_001857.jpg,33
frames/seq_001858.jpg,32
frames/seq_001859.jpg,31
frames/seq_001860.jpg,31
frames/seq_001861.jpg,30
frames/seq_001862.jpg,34
frames/seq_001863.jpg,36
frames/seq_001864.jpg,33
frames/seq_001865.jpg,32
